1200,Leonard,Leon
1201,Leonard,Leonardo
1202,Leonard,Lineau
1203,LeRoy,L.R.
1204,LeRoy,Lee
1205,LeRoy,Roy
1206,Leslie,Les
1207,Lester,Les
1208,Letitia,Lettice
1209,Letitia,Lettie
1210,Letitia,Tish
1211,Letitia,Titia
1212,Levi,Lee
1213,Lib,Libby
1214,Lidia,Lyddy
1215,Lil,Lilly
1216,Lil,Lily
1217,Lill,Lillian
1218,Lillah,Lil
1219,Lillah,Lilly
1220,Lillah,Lily
1221,Lillah,Lolly
1222,Lillian,Lil
1223,Lillian,Lili
1224,Lillian,Lill
1225,Lillian,Lilly
1226,Lillian,Lolly
1227,Lilly,Lily
1228,Lin,Linda
1229,Lincoln,Link
1230,Linda,Lin
1231,Linda,Lind
1232,Linda,Linds
1233,Linda,Lindy
1234,Linda,Lynn
1235,Linds,Linda
1236,Lindy,Lynn
1237,Lindy,Melinda
1238,Lisa,Alice
1239,Lisa,Liz
1240,Lisa,Lizzie
1241,Lisa,Melissa
1242,Lise,Elizabeth
1243,Lise,Liz
1244,Lissie,Elizabeth
1245,Liz,Louise
1246,Lizzie,Liz
1247,Lois,Lou
1248,Lois,Louise
1249,Lola,Lola Jean
1250,Lola Jean,Lola
1251,Lon,Lonzo
1252,Lorenzo,Loren
1253,Loretta,Etta
1254,Loretta,Lorettra
1255,Loretta,Lorrie
1256,Loretta,Retta
1257,Lori,Lorie
1258,Lorie,Lori
1259,Lorrain,Lorraine
1260,Lorraine,Lorrain
1261,Lorraine,Lorrie
1262,Lotta,Lottie
1263,Lou,Lou Ann
1264,Lou,Louie
1265,Lou,Louis
1266,Lou,Lu
1267,Lou Ann,Lou
1268,Louie,Lou
1269,Louie,Louis
1270,Louis,Lou
1271,Louis,Louie
1272,Louisa,Eliza
1273,Louisa,Lois
1274,Louisa,Lou
1275,Louise,Eliza
1276,Louise,Liz
1277,Louise,Lois
1278,Louise,Lou
1279,Lucas,Luke
1280,Lucias,Luke
1281,Lucille,Cille
1282,Lucille,Lou
1283,Lucille,Lu
1284,Lucille,Lucy
1285,Lucinda,Cindy
1286,Lucinda,Lou
1287,Lucinda,Lu
1288,Lucinda,Lucy
1289,Luella,Ella
1290,Luella,Lu
1291,Luella,Lula
1292,Luther,Luke
1293,Lydia,Lyddy
1294,Lyndon,Lindy
1295,Lyndon,Lynn
1296,Maddy,Madge
1297,Madeleine,Madelein
1298,Madeline,Lena
1299,Madeline,Maddy
1300,Madeline,Madge
1301,Madeline,Magda
1302,Madeline,Maggie
1303,Magdelina,Lena
1304,Magdelina,Madge
1305,Magdelina,Magda
1306,Mahala,Hallie
1307,Manda,Mandy
1308,Manny,Manuel
1309,Mar,Marjan
1310,Marci,Marcia
1311,Marci,Marcie
1312,Marci,Marcy
1313,Marcia,Marci
1314,Marcia,Marcy
1315,Marcie,Marci
1316,Marcus,Mark
1317,Marcy,Marci
1318,Marcy,Marcia
1319,Margaret,Daisy
1320,Margaret,Gretta
1321,Margaret,Madge
1322,Margaret,Maggie
1323,Margaret,Maggy
1324,Margaret,Margarett
1325,Margaret,Marge
1326,Margaret,Margery
1327,Margaret,Margie
1328,Margaret,Margy
1329,Margaret,Meg
1330,Margaret,Midge
1331,Margaret,Peg
1332,Margaret,Peggy
1333,Margaret,Rita
1334,Margarett,Margaret
1335,Margaretta,Daisy
1336,Margaretta,Gretta
1337,Margaretta,Madge
1338,Margaretta,Maggie
1339,Margaretta,Marge
1340,Margaretta,Margery
1341,Margaretta,Margie
1342,Margaretta,Meg
1343,Margaretta,Midge
1344,Margaretta,Peg
1345,Margaretta,Peggy
1346,Margaretta,Rita
1347,Marge,Margery
1348,Margie,Margaret
1349,Margie,Margie
1350,Mari,Mariel
1351,Mari,Marisa
1352,Mariann,Marian
1353,Marianne,Marian
1354,Marianne,Mary Ann
1355,Marianne,Mary Anne
1356,Mariel,Mari
1357,Marisa,Mari
1358,Marisa,Marissa
1359,Marissa,Marisa
1360,Marjan,Mar
1361,Marjorie,Margie
1362,Marjorie,Margy
1363,Marlynn,Maryln
1364,Martha,Marty
1365,Martha,Mat
1366,Martha,Mattie
1367,Martha,Patsy
1368,Martha,Patty
1369,Martin,Marty
1370,Martina,Tina
1371,Martinus,Martin
1372,Marvin,Marv
1373,Mary,Mae
1374,Mary,Mamie
1375,Mary,Mary Ann
1376,Mary,Mary Anne
1377,Mary,Mary Beth
1378,Mary,Mary Ellen
1379,Mary,Mary Fran
1380,Mary,Mary Jane
1381,Mary,Mary Jo
1382,Mary,Mary Kay
1383,Mary,Mary Lou
1384,Mary,Mary Pat
1385,Mary,Maryann
1386,Mary,Mitzi
1387,Mary,Molly
1388,Mary,Polly
1389,Mary Ann,Mary
1390,Mary Ann,Mary Anne
1391,Mary Anne,Mary
1392,Mary Anne,Mary Ann
1393,Mary Beth,Mary
1394,Mary Beth,Mary Beth
1395,Mary Elen,Mary Ellen
1396,Mary Ellen,Mary
1397,Mary Ellen,Mary Elen
1398,Mary Fran,Mary
1399,Mary Jane,Mary
1400,Mary Jo,Mary
1401,Mary Kay,Mary
1402,Mary Lou,Mary
1403,Mary Lou,Mary Louise
1404,Mary Pat,Mary
1405,Maryann,Marianne
1406,Maryann,Mary
1407,Maryann,Mary Ann
1408,Maryann,Maryanne
1409,Maryln,Marlynn
1410,Marylyn,Mary
1411,Masu,Masarath
1412,Mat,Mattie
1413,Matilda,Matty
1414,Matilda,Maud
1415,Matilda,Tilly
1416,Matthew,Matt
1417,Matthew,Mattie
1418,Matthew,Matty
1419,Matthew,Thias
1420,Matthew,Thys
1421,Matthias,Matt
1422,Matthias,Thias
1423,Matthias,Thys
1424,Maurice,Morey
1425,May,Maybelle
1426,Maybelle,May
1427,Mayda,Maydda
1428,Mehitabel,Hetty
1429,Mehitabel,Hitty
1430,Mehitabel,Mabel
1431,Mehitabel,Mitty
1432,Melinda,Linda
1433,Melinda,Lindy
1434,Melinda,Lynn
1435,Melinda,Mel
1436,Melinda,Mindy
1437,Melissa,Lisa
1438,Melissa,Lissa
1439,Melissa,Mel
1440,Melissa,Milly
1441,Melissa,Missy
1442,Mervyn,Merv
1443,Micelle,Michelle
1444,Michael,Micah
1445,Michael,Michel
1446,Michael,Mick
1447,Michael,Micky
1448,Michael,Mike
1449,Micheke,Michele
1450,Michele,Micheke
1451,Michele,Michelle
1452,Michelle,Micelle
1453,Michelle,Michele
1454,Michelle,Mickey
1455,Mick,Micky
1456,Mike,Mick
1457,Mike,Micky
1458,Mildred,Milly
1459,Millicent,Milly
1460,Millicent,Missy
1461,Minerva,Minnie
1462,Miranda,Mandy
1463,Miranda,Mira
1464,Miranda,Randy
1465,Miriam,Mimi
1466,Miriam,Mitzi
1467,Mitch,Mitchell
1468,Mitchell,Mitch
1469,Mitchelll,Mitch
1470,Mitchelll,Mitchell
1471,Mo,Morgan
1472,Montgomery,Gum
1473,Montgomery,Monty
1474,Morgan,Mo
1475,Morris,Morey
1476,Nan,Nancy
1477,Nanci,Nancy
1478,Nancy,Ann
1479,Nancy,Nan
1480,Nancy,Nanci
1481,Nancy,Nanny
1482,Napoleon,Leon
1483,Napoleon,Nap
1484,Napoleon,Nappy
1485,Naren,Narendra
1486,Narendra,Naren
1487,Natalie,Natty
1488,Natalie,Nettie
1489,Nathan,Nat
1490,Nathan,Nate
1491,Nathaniel,Nat
1492,Nathaniel,Nate
1493,Nathaniel,Nathan
1494,Nathaniel,Natty
1495,Nathaniel,Than
1496,Nelle,Nelly
1497,Nicholas,Claas
1498,Nicholas,Claes
1499,Nicholas,Nick
1500,Nick,Nik
1501,Niicholas,Nicholas
1502,Nik,Nick
1503,Nik,Nikunj
1504,Nikk,Nikki
1505,Nikki,Nikk
1506,Nikunj,Nik
1507,Norbert,Bert
1508,Norbert,Norby
1509,Norm,Norman
1510,Norman,Norm
1511,Obadiah,Diah
1512,Obadiah,Dyer
1513,Obadiah,Obed
1514,Obadiah,Obie
1515,Olive,Livia
1516,Olive,Nollie
1517,Olive,Ollie
1518,Oliver,Ollie
1519,Olivia,Livia
1520,Olivia,Nollie
1521,Olivia,Ollie
1522,Ossy,Ozzy
1523,Oswald,Ossy
1524,Oswald,Ozzy
1525,Oswald,Waldo
1526,Pamela,Pam
1527,Pamela,Pamel
1528,Parmelia,Amelia
1529,Parmelia,Melia
1530,Parmelia,Milly
1531,Pat,Pat
1532,Patience,Pat
1533,Patience,Patty
1534,Patrice,Patti
1535,Patrich,Pat
1536,Patrich,Patrick
1537,Patricia,Pat
1538,Patricia,Patrica
1539,Patricia,Patsy
1540,Patricia,Patty
1541,Patricia,Tricia
1542,Patrick,Paddy
1543,Patrick,Pat
1544,Patrick,Pate
1545,Patrick,Patrich
1546,Patrick,Patsy
1547,Patrick,Peter
1548,Patsy,Patty
1549,Patti,Patrice
1550,Patti,Patricia
1551,Patty,Patricia
1552,Paula,Lina
1553,Paula,Polly
1554,Paulina,Lina
1555,Paulina,Polly
1556,Peg,Peggy
1557,Peggy,Margaret
1558,Pelegrine,Perry
1559,Penelope,Penny
1560,Percival,Percy
1561,Pete,Peter
1562,Peter,Pate
1563,Peter,Pete
1564,Peter,Petey
1565,Phil,Phillip
1566,Philetus,Leet
1567,Philetus,Phil
1568,Philinda,Linda
1569,Philinda,Lindy
1570,Philinda,Lynn
1571,Philip,Phil
1572,Philip,Phillip
1573,Phillip,Phil
1574,Phillip,Philip
1575,Philly,Delphia
1576,Prescott,Pres
1577,Prescott,Scott
1578,Prescott,Scotty
1579,Priscilla,Cilla
1580,Priscilla,Cissy
1581,Priscilla,Prissy
1582,Prudence,Prudy
1583,Prudence,Prue
1584,Rachel,Shelly
1585,Rafaela,Rafa
1586,Raj,Rajesh
1587,Rajeev,Raj
1588,Rajesh,Raj
1589,Randal,Randall
1590,Randall,Randal
1591,Randolph,Dolph
1592,Randolph,Randy
1593,Raphael,Ralph
1594,Ravin,Ravindran
1595,Ravindran,Ravin
1596,Ray,Raymond
1597,Raymond,Ray
1598,Reba,Becca
1599,Reba,Beck
1600,Rebecca,Becca
1601,Rebecca,Beck
1602,Rebecca,Becky
1603,Rebecca,Reba
1604,Reg,Reggie
1605,Regina,Gina
1606,Regina,Reggie
1607,Reginald,Naldo
1608,Reginald,Reg
1609,Reginald,Reggie
1610,Reginald,Renny
1611,Relief,Leafa
1612,Renn,Rennett
1613,Rennett,Renn
1614,Reuben,Rube
1615,Rey,Reynaldo
1616,Reynaldo,Rey
1617,Ric,Richard
1618,Ricardo,Rick
1619,Ricardo,Ricky
1620,Rich,Dick
1621,Rich,Riche
1622,Rich,Rick
1623,Richarad,Richard
1624,Richard,Dick
1625,Richard,Dickie
1626,Richard,Dickon
1627,Richard,Dicky
1628,Richard,Ric
1629,Richard,Rich
1630,Richard,Richarad
1631,Richard,Richrd
1632,Richard,Rick
1633,Richard,Ricky
1634,Richard,Riichard
1635,Richrd,Richard
1636,Rick,Derrick
1637,Rick,Ric
1638,Rick,Richard
1639,Rick,Ricky
1640,Ricky,Dick
1641,Ricky,Rich
1642,Ricky,Richard
1643,Riichard,Richard
1644,Rob,Robbie
1645,Rob,Robert
1646,Robbie,Rob
1647,Robert,Bob
1648,Robert,Bobby
1649,Robert,Dob
1650,Robert,Dobbin
1651,Robert,Hob
1652,Robert,Hobkin
1653,Robert,Rob
1654,Robert,Robbie
1655,Robert,Robet
1656,Robert,Robin
1657,Roberta,Bert
1658,Roberta,Bertie
1659,Roberta,Birdie
1660,Roberta,Bobbie
1661,Roberta,Robbie
1662,Robet,Robert
1663,Robin,Robert
1664,Rodger,Bobby
1665,Rodger,Hodge
1666,Rodger,Robby
1667,Rodger,Robin
1668,Rodger,Rod
1669,Rodger,Roge
1670,Rodger,Rupert
1671,Rodnick,Rod
1672,Roger,Bobby
1673,Roger,Hodge
1674,Roger,Robby
1675,Roger,Robin
1676,Roger,Rod
1677,Roger,Roge
1678,Roger,Roget
1679,Roger,Rupert
1680,Roget,Roger
1681,Roland,Lanny
1682,Roland,Orlando
1683,Roland,Rollo
1684,Roland,Rolly
1685,Ron,Ron
1686,Ron,Ronnie
1687,Ron,Ronny
1688,Ronald,Naldo
1689,Ronald,Ron
1690,Ronald,Ronnie
1691,Ronald,Ronny
1692,Ronny,Ronald
1693,Ros,Rosalyn
1694,Rosa,Rose
1695,Rosabel,Belle
1696,Rosabel,Rosa
1697,Rosabel,Rose
1698,Rosabel,Roz
1699,Rosabella,Belle
1700,Rosabella,Rosa
1701,Rosabella,Rose
1702,Rosabella,Roz
1703,Rosalind,Rosaling
1704,Rosalinda,Linda
1705,Rosalinda,Rosa
1706,Rosalinda,Rose
1707,Rosalinda,Roz
1708,Rosalyn,Linda
1709,Rosalyn,Ros
1710,Rosalyn,Rosa
1711,Rosalyn,Rose
1712,Rosalyn,Roz
1713,Rose,Roselia
1714,Rose,Rosemary
1715,Rose,Rosie
1716,Roseann,Ann
1717,Roseann,Rose
1718,Roseann,Rosie
1719,Roseann,Roz
1720,Roseanna,Ann
1721,Roseanna,Rose
1722,Roseanna,Rosie
1723,Roseanna,Roz
1724,Roseanne,Ann
1725,Roselia,Rose
1726,Rosemary,Rose
1727,Rosemary,Rosie
1728,Rosie,Rose
1729,Rosie,Rosemary
1730,Roxanna,Ann
1731,Roxanna,Rose
1732,Roxanna,Roxie
1733,Roxanne,Ann
1734,Roxanne,Rose
1735,Roxanne,Roxie
1736,Rudolph,Dolph
1737,Rudolph,Olph
1738,Rudolph,Rolf
1739,Rudolph,Rudy
1740,Rudolphus,Dolph
1741,Rudolphus,Olph
1742,Rudolphus,Rolf
1743,Rudolphus,Rudy
1744,Russ,Russel
1745,Russ,Russell
1746,Russ,Rusty
1747,Russel,Russ
1748,Russel,Rusty
1749,Russell,Russ
1750,Russell,Rusty
1751,Rusty,Russel
1752,Sabina,Sabine
1753,Sabine,Sabina
1754,Sabrina,Brina
1755,Sach,Sachdev
1756,Sachdev,Sach
1757,Sachin,Sach
1758,Sally,Sallly
1759,Sam,Samir
1760,Sam,Sammy
1761,Sam,Samuel
1762,Samir,Sam
1763,Sammy,Samuel
1764,Samuel,Sam
1765,Samuel,Sammy
1766,Sandra,Cassandra
1767,Sandra,Sandy
1768,Sara,Sara Lee
1769,Sara Lee,Sara
1770,Sarah,Sadie
1771,Sarah,Sally
1772,Serena,Rena
1773,Seymour,Morey
1774,Seymour,See
1775,Shari,Sharalyn
1776,Shari,Sharilyn
1777,Shari,Sharon
1778,Sharon,Shari
1779,Sharon,Sharo
1780,Shelton,Shel
1781,Shelton,Shelly
1782,Shelton,Tony
1783,Sheridan,Dan
1784,Sheridan,Danny
1785,Sheridan,Sher
1786,Sherrie,Sheryl
1787,sheryl,sher
1788,Sheryl,Sherrie
1789,Shirley,Sherry
1790,Shirley,Shirl
1791,Sidney,Sid
1792,Sidney,Syd
1793,Sig,Sigfried
1794,Sig,Sigmund
1795,Sigfried,Sig
1796,Sigmund,Sig
1797,Silas,Si
1798,Simeon,Si
1799,Simeon,Sion
1800,Simon,Si
1801,Simon,Sion
1802,Smith,Smitty
1803,Solomon,Sal
1804,Solomon,Salmon
1805,Solomon,Saul
1806,Solomon,Sol
1807,Solomon,Solly
1808,Solomon,Zolly
1809,Sophia,Sophie
1810,Stan,Stannous
1811,Stanley,Stan
1812,Stanley,Stanly
1813,Stanly,Stanley
1814,Stannous,Stan
1815,Stef,Stefan
1816,Stef,Stefanie
1817,Stefan,Stef
1818,Stefanie,Stef
1819,Stefanie,Stephanie
1820,Steph,Stephanie
1821,Stephan,Steve
1822,Stephanie,Stefanie
1823,Stephanie,Steph
1824,Stephen,Steph
1825,Stephen,Steve
1826,Stephen,Steven
1827,Steven,Steph
1828,Steven,Stephen
1829,Steven,Steve
1830,Steven,Stevens
1831,Stevens,Steve
1832,Stevens,Steven
1833,Stuart,Stu
1834,Submit,Mitty
1835,Sue,Sue Ann
1836,Sue,Sue Anne
1837,Sue,Sue Ellen
1838,Sue,Susan
1839,Sue,Susie
1840,Sue Ann,Sue
1841,Sue Anne,Sue
1842,Sue Ellen,Sue
1843,Sullivan,Sully
1844,Sullivan,Van
1845,Susan,Hannah
1846,Susan,Sue
1847,Susan,Sukey
1848,Susan,Susanna
1849,Susan,Susie
1850,Susan,Suzie
1851,Susana,Susanna
1852,Susanna,Susan
1853,Susanna,Susana
1854,Susannah,Hannah
1855,Susannah,Sue
1856,Susannah,Sukey
1857,Susannah,Susie
1858,Susie,Suzie
1859,Suzann,Suzanne
1860,Suzanne,Susan
1861,Suzanne,Susie
1862,Suzanne,Suzann
1863,Syd,Sydney
1864,Sydney,Syd
1865,Sylvester,Si
1866,Sylvester,Sly
1867,Sylvester,Sy
1868,Sylvester,Syl
1869,Sylvester,Vessie
1870,Sylvester,Vester
1871,Sylvester,Vet
1872,Tabitha,Tabby
1873,Ted,Teddy
1874,Ted,Theodore
1875,Teddy,Theodore
1876,Teodor,Teodore
1877,Teodore,Ted
1878,Teodore,Teddy
1879,Teodore,Teodor
1880,Teodore,Theodore
1881,Terence,Terrence
1882,Terence,Terry
1883,Teresa,Teresas
1884,Teresa,Terry
1885,Teresa,Tess
1886,Teresas,Teresa
1887,Teress,Teresa
1888,Terrence,Terence
1889,Terrence,Terry
1890,Terry,Terrence
1891,Thaddeus,Thad
1892,Theo,Theodore
1893,Theo,Theophilus
1894,Theodore,Ted
1895,Theodore,Teddy
1896,Theodore,Teodore
1897,Theodore,Theo
1898,Theophilus,Theo
1899,Theresa,Terry
1900,Theresa,Tess
1901,Theresa,Tessa
1902,Theresa,Tessie
1903,Theresa,Thirza
1904,Theresa,Thursa
1905,Theresa,Tracy
1906,Thom,Thomas
1907,Thom,Tom
1908,Thom,Tommy
1909,Thomas,Thom
1910,Thomas,Tom
1911,Thomas,Tomas
1912,Thomas,Tommy
1913,Tim,Timmy
1914,Tim,Timothy
1915,Timmy,Tim
1916,Timmy,Timothy
1917,Timothy,Tim
1918,Timothy,Timmy
1919,Tina,Christina
1920,Tobias,Bias
1921,Tobias,Toby
1922,Tom,Thom
1923,Tom,Thomas
1924,Tom,Tomas
1925,Tom,Tommy
1926,Tomas,Thomas
1927,Tomas,Tom
1928,Tommy,Thomas
1929,Tommy,Tom
1930,Trix,Trixie
1931,Tryphena,Phena
1932,Uriah,Riah
1933,Val,Valeri
1934,Val,Valerie
1935,Valentine,Felty
1936,Valeri,Val
1937,Valerie,Val
1938,Vanessa,Essa
1939,Vanessa,Nessa
1940,Vanessa,Vanna
1941,Vernon,Vern
1942,Veronica,Franky
1943,Veronica,Frony
1944,Veronica,Ron
1945,Veronica,Ronie
1946,Veronica,Ronna
1947,Veronica,Ronnie
1948,Veronica,Vonnie
1949,Vic,Vicki
1950,Vic,Vicky
1951,Vicki,Vicky
1952,Victor,Vic
1953,Victoria,Torie
1954,Victoria,Tory
1955,Victoria,Vic
1956,Victoria,Vicki
1957,Victoria,Vicky
1958,Vin,Vinny
1959,Vince,Vinnie
1960,Vincent,Vic
1961,Vincent,Vin
1962,Vincent,Vince
1963,Vincent,Vinnie
1964,Vincent,Vinny
1965,Vincenzo,Vic
1966,Vincenzo,Vin
1967,Vincenzo,Vinnie
1968,Vincenzo,Vinny
1969,Vinson,Vinny
1970,Virginia,Ginger
1971,Virginia,Ginny
1972,Virginia,Jane
1973,Virginia,Jennie
1974,Virginia,Virgy
1975,Waldo,Ossy
1976,Waldo,Ozzy
1977,Wallace,Wally
1978,Wally,Walt
1979,Walt,Walter
1980,Walter,Wally
1981,Walter,Walt
1982,Washington,Wash
1983,Wayne,Waynett
1984,Waynett,Wayne
1985,Wilber,Bert
1986,Wilber,Will
1987,Wilbur,Willie
1988,Wilbur,Willy
1989,Wilfred,Fred
1990,Wilfred,Will
1991,Wilfred,Willie
1992,Wilhelmina,Mina
1993,Wilhelmina,Minnie
1994,Wilhelmina,Willie
1995,Wilhelmina,Wilma
1996,Wiliam,William
1997,Will,Bill
1998,Will,Fred
1999,Will,Willard
2000,Will,William
2001,Will,Willie
2002,Willard,Will
2003,William,Bela
2004,William,Bell
2005,William,Bill
2006,William,Billy
2007,William,Wiliam
2008,William,Will
2009,William,Williams
2010,William,Willie
2011,William,Willy
2012,Williams,William
2013,Willie,Fred
2014,Willie,Willlie
2015,Willliam,Bill
2016,Willliam,William
2017,Willlie,Willie
2018,Wilson,Will
2019,Wilson,Willie
2020,Wilson,Willy
2021,Winfield,Field
2022,Winfield,Win
2023,Winfield,Winny
2024,Winifred,Freddie
2025,Winifred,Winnet
2026,Winifred,Winnie
2027,Winnifred,Fred
2028,Winnifred,Freddie
2029,Winnifred,Freddy
2030,Winnifred,Winnie
2031,Winnifred,Winny
2032,Woodrow,Drew
2033,Woodrow,Wood
2034,Woodrow,Woody
2035,Yohanne,Yohannes
2036,Yohannes,Yohanne
2037,Yvonne,Vonna
2038,Zach,Zachary
2039,Zach,Zack
2040,Zachariah,Zach
2041,Zachariah,Zachy
2042,Zachariah,Zeke
2043,Zachary,Zach
2044,Zack,Zak
2045,Zackary,Zack
2046,Zackary,Zak
2047,Zak,Zack
2048,Zak,Zakery
2049,Zakery,Zak
2050,Zebedee,Zeb
2051,Zedediah,Diah
2052,Zedediah,Dyer
2053,Zedediah,Zed
2054,Zephaniah,Zeph
